Timestamp,Text
2021-04-02T01:19:49.000Z,"Replying to 
@celiachangzhou
 and 
@taizioko去！一诺值千金，抱柱犹不悔。"
2021-04-02T01:17:45.000Z,"俄罗斯外长拉夫罗夫：美国如同“院子里的流氓”！

4月1日，俄外长拉夫罗夫将美国比喻为“院子里的流氓”，同时强调俄罗斯不惧怕这样的国家。

他说，童年时期他和不同年龄的孩子在院子里玩耍，然而总有几个小流氓，强迫别人擦鞋、抢走母亲给的早餐钱，如今美国的所作所为与当年院子里流氓的行为如出一辙。"
2021-04-02T00:27:20.000Z,"Replying to 
@celiachangzhou
 and 
@taizioko有俩茅山吗？"
2021-04-01T15:40:55.000Z,"Replying to 
@celiachangzhou这是哪里？"
2021-04-01T02:17:26.000Z,"Replying to 
@ling9_ling美而艳。"
2021-03-31T02:09:12.000Z,"牛B的米戎开始不牛逼了？羞羞答答犹抱琵琶半遮面！

白宫发言人：美国与中国会在分歧中寻求合作。"
2021-03-30T16:25:30.000Z,"Replying to 
@Elvibarri9
 and 
@michshsh正解，美女看透了"
2021-03-30T16:19:00.000Z,"中国-WHO新冠病毒溯源联合研究报告30日发布，报告认为新冠病毒通过实验室引入人类“极不可能”。

报告认为新冠病毒经中间宿主引入人类“比较可能”到“非常可能”。

敲黑板！报告认为调查其他国家的潜在早期传播“是重要的”。"
2021-03-30T10:17:19.000Z,"Replying to 
@michshsh先纳入2021外交热词候选"
2021-03-30T10:15:55.000Z,砸米戎场子，后继者会越来越多。
2021-03-30T10:14:15.000Z,"中国阿拉斯加训斥米戎之后，俄罗斯也来训斥了！

俄罗斯总统新闻秘书佩斯科夫表示：“我们不允许美国自称从实力的角度同俄罗斯谈话，这是不可能的。美国现在不断地重复说，‘我们从实力的角度出发同所有人谈话’。不管是俄罗斯总统普京还是其他官员，都不允许美国或者其他国家这样跟我们谈话。"
2021-03-30T09:25:51.000Z,"定规矩，中国又占据一制高点。

３月29日，中阿双方共同发表《中阿数据安全合作倡议》，阿拉伯国家成为全球首个与中国共同发表数据安全倡议的地区。"
2021-03-29T13:40:07.000Z,"Replying to 
@3en3rLGOowN4eiz
 and 
@USA_China_Talk只会谩骂而不会摆事实讲道理的人肤浅而无知。"
2021-03-29T10:56:01.000Z,"中国和米戎的较量是文明与野蛮的较量，是共建共赢共享和弱肉强食的较量，是人性与兽性的较量，是开化国家与未开化国家的较量。

而不是拜登所言民主与专制的较量。

如果真要扯什么专制，米戎也是伪民主掩盖下的真资本专制国家。"
2021-03-29T10:46:35.000Z,"Replying to 
@USA_China_Talk规则?联合国的规则才是国际通用规则，米戎及其所谓盟友的规则仅适用于米戎。"
2021-03-29T10:44:49.000Z,"Replying to 
@DongNMLGB面带桃花，估计艳遇就在不远的前方等着你。"
2021-03-29T10:39:18.000Z,"Replying to 
@zhang_heqing绿茵如毯。威风凛凛的大汉耿恭将军雕像就在江布拉克景区入口不远处。"
2021-03-29T10:32:09.000Z,针对米戎国务卿布林肯认为世卫报告是“中国政府帮助撰写了这份报告”，中国外交官表示绝不接受！并发出“追魂六连问”！直击米戎要害！
2021-03-29T00:42:45.000Z,"Replying to 
@congqianman1994最好的永远是下一枚"
2021-03-27T14:51:12.000Z,"Replying to 
@CNchef10体育中心，玉函路约吧"
2021-03-27T14:48:08.000Z,坏学生米戎开始抄作业。白等与黄毛通话要学中国搞“一带一路”。
2021-03-27T14:19:01.000Z,"Replying to 
@congqianman1994
 @DadingLi
 and 
@guodastatham888这个解释，绝！"
